id;sinistre_id;cga_police_id;cga_vehicule_id;cga_assure_id;date;numeroDuSinistre;dateDeSurvenanceDuSinistre;heureSurvanceDusinistre;dateOuvertureDuSinistre;lieuDuSinistre;identificationTiers;pourcentadeDeResponsabilite;numeroDePoliceCompagnieAdverse;codeCompagnieAdverse;porcentageCompagnieAdverse;numeroImmatriculationVehiculeAdverse;typeImmatriculationVehiculeAdverse;mouvementDusinistre;natureDuSinistre;Calculer_Sinistre
38749;38749;491746;421457;404043;NULL;S16511000024251;2016-08-15;0;2016-09-28;NULL;V;100;C 26442;12;0;8599TU144;TU;3;M;0
38750;38750;441144;379631;364980;NULL;S16511000024252;2016-08-15;0;2016-09-28;SOUNINE SOUNINE RAS BIZERTE;V;100;D 07313;12;0;8275TU178;TU;3;M;0
38751;38751;434348;373882;359607;NULL;S16511000024255;2016-08-22;0;2016-09-28;TUNIS TUNIS;V;0;D85542;12;100;7534TU170;TU;3;M;0
38752;38752;648988;554916;524997;NULL;S16511000024257;2016-08-13;0;2016-09-28;EL MOUROUJ 4 BEN AROUS;V;100;E 09605;12;0;3339TU182;TU;3;M;0
38753;38753;469281;403098;386711;NULL;S15511000033181;2015-01-28;0;2016-09-28;TUNIS TUNIS;V;100;D 46623;12;0;3826TU131;TU;3;M;0
38754;38754;627995;538250;510170;NULL;S16511000024261;2016-08-13;0;2016-09-28;NULL;V;100;E 07150;12;0;3206TU151;TU;3;M;0
38755;38755;429339;369588;355701;NULL;S16511000024262;2016-08-16;0;2016-09-28;NULL;V;100;D 91438;12;0;9646TU105;TU;3;M;0
38756;38756;259841;232444;222216;NULL;S16511000024265;2016-07-29;0;2016-09-28;TUNIS TUNIS;V;100;E 25227;12;0;8413TU81;TU;3;M;0
38757;38757;656101;560698;530291;NULL;S16511000024266;2016-09-15;0;2016-09-28;NULL;V;100;10/100953725;11;0;4065TU69;TU;3;M;0
38758;38758;533713;458206;435779;NULL;S16511000024269;2016-08-19;0;2016-09-28;NULL;V;100;18774;12;0;1433TU187;TU;3;M;0
38759;38759;514693;441579;420274;NULL;S16511000024270;2016-09-26;0;2016-09-28;NULL;V;100;2520125658;05;0;9518TU110;TU;3;M;0
38760;38760;438333;377242;362741;NULL;S16511000024276;2016-08-21;0;2016-09-28;SFAX SFAX;V;100;E 00932;12;0;2704TU116;TU;3;M;0
38761;38761;473024;405895;389413;NULL;S16511000024287;2016-08-08;0;2016-09-28;TUNIS TUNIS;V;100;E 24477;12;0;3015TU190;TU;3;M;0
38762;38762;626504;536933;60743;NULL;S16511000024288;2016-09-05;0;2016-09-28;NULL;V;50;E26460;12;50;5272TU189;TU;3;M;0
38763;38763;252602;226675;216360;NULL;S16511000024290;2016-08-17;0;2016-09-28;SFAX SFAX;V;100;08 D 69247;12;0;9506TU140;TU;3;M;0
38764;38764;416564;358788;345608;NULL;S16511000024293;2016-07-08;0;2016-09-28;NULL;V;100;555160126;14;0;7364TU108;TU;3;M;0
38765;38765;640368;548188;518987;NULL;S16511000024303;2016-04-13;0;2016-09-28;NULL;V;100;252014363;05;0;RS141041;RS;3;M;0
38766;38766;432703;372473;358325;NULL;S16511000024305;2016-07-03;0;2016-09-28;NULL;V;100;2520152122;05;0;8559TU181;TU;3;M;0
38767;38767;430096;370225;120068;NULL;S16511000024311;2016-09-13;0;2016-09-28;RADES RADES RADES BEN AROUS;V;50;027106614/7;06;50;6986TU182;TU;3;M;0
38768;38768;450404;387481;366175;NULL;S16511000024321;2016-09-09;0;2016-09-28;NULL;V;100;555244936;14;0;884TU140;TU;3;M;0
38769;38769;35254;31799;29466;NULL;S16511000024325;2016-09-17;0;2016-09-28;NULL;V;100;555073735;14;0;NULL;RS;3;M;0
38770;38770;434708;154862;135673;NULL;S16511000024327;2016-09-19;0;2016-09-28;EL AGBA - TUNIS TUNIS;V;100;504108940;14;0;5491TU108;TU;3;M;0
38771;38771;40352;36552;34109;NULL;S16521000024328;2016-09-26;0;2016-09-28;NULL;V;100;D94972;12;0;4435TU174;TU;3;M;0
38772;38772;430923;370952;356953;NULL;S16511000024330;2016-09-19;0;2016-09-28;SOUSSE SOUSSE;V;100;501826196;14;0;8617TU160;TU;3;M;0
38773;38773;620090;531372;504309;NULL;S16511000024333;2016-07-17;0;2016-09-28;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;2015590210/2;01;0;4577TU185;TU;3;M;0
38774;38774;34925;31198;28869;NULL;S16511000024334;2016-08-12;0;2016-09-28;E NNACER 2 TUNIS;V;100;643818;02;0;5534TU171;TU;3;M;0
38775;38775;238095;216271;190151;NULL;S16511000024335;2016-08-03;0;2016-09-28;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;20165000055230;01;0;4033TU101;TU;3;M;0
38776;38776;526589;452199;430021;NULL;S16511000024346;2016-09-14;0;2016-09-28;NULL;V;100;20165000035021;01;0;8979TU188;TU;3;M;0
38777;38777;583974;501980;476801;NULL;S16511000024366;2016-09-09;0;2016-09-28;MNIHLA ARIANA;V;100;20165.000065225;01;0;8845TU140;TU;3;M;0
38778;38778;260129;232669;222431;NULL;S16511000024367;2016-09-05;0;2016-09-28;SIJOUMI TUNIS;V;100;201450009751/5;01;0;7296TU162;TU;3;M;0
38779;38779;545265;467627;444682;NULL;S16511000024369;2016-09-18;0;2016-09-28;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;E28805;02;0;9486TU190;TU;3;M;0
38780;38780;468583;402565;386208;NULL;S16511000024373;2016-09-15;0;2016-09-28;NABEUL NABEUL;V;100;504153448;14;0;NULL;RS;3;M;0
38781;38781;238041;214692;203340;NULL;S16511000024375;2016-09-17;0;2016-09-28;SFAX SFAX;V;100;580110604;14;0;5683TU164;TU;3;M;0
38782;38782;470490;404068;248381;NULL;S16511000024418;2016-09-14;0;2016-09-28;NULL;V;100;555207316;14;0;486TU76;TU;3;M;0
38785;38785;595863;511537;485723;NULL;S15511000033186;2015-01-27;0;2016-09-28;NULL;V;100;2014546110/2;01;0;7063TU97;TU;3;M;0
38786;38786;644606;551660;392751;NULL;S16511000024437;2016-08-26;0;2016-09-29;NULL;V;100;555252148;14;0;2195TU118;TU;3;M;0
38787;38787;443561;381703;366890;NULL;S16511000024449;2016-09-15;0;2016-09-29;NULL;V;100;555253160;14;0;3045TU62;TU;3;M;0
38788;38788;628672;538883;510692;NULL;S16511000024453;2016-08-22;0;2016-09-29;SFAX SFAX;V;100;504002628;14;0;2879TU60;TU;3;M;0
38789;38789;250308;224608;214428;NULL;S16511000024455;2016-08-31;0;2016-09-29;NULL;V;100;566849;01;0;4501TU187;TU;3;M;0
38790;38790;36537;32913;30533;NULL;S16511000024461;2016-08-24;0;2016-09-29;NULL;V;100;20155.79460/4;01;0;4809TU146;TU;3;M;0
38791;38791;410448;353602;29654;NULL;S16511000024474;2016-09-13;0;2016-09-29;MNIHLA MNIHLA MNIHLA ARIANA;V;100;504060997;14;0;6623TU153;TU;3;M;0
38792;38792;595477;511229;485421;NULL;S16511000024475;2016-09-15;0;2016-09-29;NULL;V;100;55246050;14;0;5549TU186;TU;3;M;0
38793;38793;36135;32606;30237;NULL;S16511000024479;2016-08-23;0;2016-09-29;ARIANA ARIANA;V;100;504185843;14;0;5447TU185;TU;3;M;0
38794;38794;444111;382168;367328;NULL;S16511000024480;2016-08-31;0;2016-09-29;NULL;V;100;0218/504190301;14;0;8009TU186;TU;3;M;0
38795;38795;655271;559997;529648;NULL;S16511000024501;2016-09-27;0;2016-09-29;NULL;V;100;20151101121584;09;0;2578TU151;TU;3;M;0
38796;38796;458198;394021;378144;NULL;S16511000024509;2016-09-13;0;2016-09-29;NULL;V;100;51462276;14;0;212TU187;TU;3;M;0
38797;38797;577808;497036;472109;NULL;S16521000024512;2016-09-24;0;2016-09-29;SKT EDDAIER KM 6 SFAX;V;100;20045.122687/4;01;0;6064TU144;TU;3;M;0
38798;38798;519312;445788;424012;NULL;S16511000024513;2016-09-15;0;2016-09-29;NULL;V;100;0723/555166829;14;0;2547TU98;TU;3;M;0
38799;38799;496466;425408;407804;NULL;S16511000024514;2016-07-18;0;2016-09-29;NULL;V;100;086100263/0;06;0;280TU167;TU;3;M;0
38800;38800;449490;386713;371446;NULL;S16511000024515;2016-08-23;0;2016-09-29;SFAX SFAX;V;100;615/555169747;14;0;4319TU105;TU;3;M;0
38801;38801;433781;373426;359171;NULL;S16511000024516;2016-08-16;0;2016-09-29;NULL;V;100;0615/501786004;14;0;6216TU106;TU;3;M;0
38802;38802;656085;560683;530277;NULL;S16511000024517;2016-09-28;0;2016-09-29;NULL;V;100;0813/504087649;14;0;6814TU140;TU;3;M;0
38803;38803;584078;502078;476887;NULL;S16511000024520;2016-08-12;0;2016-09-29;NULL;V;100;555230631;14;0;3366TU26;TU;3;M;0
38804;38804;657997;562159;531667;NULL;S16511000024533;2016-08-07;0;2016-09-29;NULL;V;100;55252370;14;0;1043TU43;TU;3;M;0
38805;38805;56471;52466;49367;NULL;S16511000024537;2016-08-27;0;2016-09-29;SFAX SFAX;V;100;504179145;14;0;6850TU122;TU;3;M;0
38806;38806;441711;380130;365438;NULL;S16511000024541;2016-09-06;0;2016-09-29;SFAX SFAX SFAX VILLE SFAX;V;100;1001030046;15;0;3500TU158;TU;3;M;0
38807;38807;41316;37513;35070;NULL;S16511000024544;2016-09-10;0;2016-09-29;TUNIS TUNIS;V;100;0237/501848837;14;0;5268TU143;TU;3;M;0
38808;38808;455270;391540;375856;NULL;S16511000024545;2016-09-19;0;2016-09-29;NULL;V;100;1001020096260;15;0;3891TU180;TU;3;M;0
38809;38809;595538;511287;485474;NULL;S16511000024547;2016-08-10;0;2016-09-29;SFAX SFAX;V;100;501786673;14;0;2001TU105;TU;3;M;0
38810;38810;418012;360031;179240;NULL;S16511000024548;2016-09-20;0;2016-09-29;NULL;V;100;100130018910;15;0;3141TU184;TU;3;M;0
38811;38811;580605;499272;474224;NULL;S16511000024561;2016-09-13;0;2016-09-29;NULL;V;100;20155.60129/6;01;0;2878TU79;TU;3;M;0
38812;38812;624511;535147;507596;NULL;S16511000024564;2016-09-23;0;2016-09-29;NULL;V;100;G01785;12;0;1063TU192;TU;3;M;0
38813;38813;460688;396083;380059;NULL;S16511000024566;2016-09-21;0;2016-09-29;SFAX SFAX SFAX VILLE SFAX;V;100;1001020139680;15;0;4130TU103;TU;3;M;0
38814;38814;450359;387439;372085;NULL;S16511000024571;2016-09-18;0;2016-09-29;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;555238574;14;0;RS146246;RS;3;M;0
38815;38815;633532;542789;514110;NULL;S15511000033188;2015-10-30;0;2016-09-29;NULL;V;100;555053134;14;0;7974TU77;TU;3;M;0
38816;38816;268695;239687;116112;NULL;S16511000024577;2016-05-16;0;2016-09-29;NULL;V;100;0352/504108756;14;0;5561TU162;TU;3;M;0
38817;38817;427997;368484;354656;NULL;S16511000024579;2016-09-10;0;2016-09-29;NULL;V;100;555231311;14;0;8357TU138;TU;3;M;0
38819;38819;638666;546766;517736;NULL;S16511000024585;2016-08-28;0;2016-09-30;NULL;V;100;2500153241;05;0;5895TU83;TU;3;M;0
38820;38820;491105;342595;403565;NULL;S16511000024586;2016-09-25;0;2016-09-30;MATEUR MATEUR MATEUR BIZERTE;V;100;E23376;12;0;9957TU179;TU;3;M;0
38821;38821;422479;363800;350299;NULL;S16511000024589;2016-09-03;0;2016-09-30;NULL;V;100;2520142082;05;0;5209TU133;TU;3;M;0
38822;38822;613271;525885;155713;NULL;S16511000024590;2016-09-15;0;2016-09-30;NULL;V;100;555058279;14;0;9363TU186;TU;3;M;0
38823;38823;425592;366400;352745;NULL;S16511000024591;2016-08-12;0;2016-09-30;NULL;V;100;1214172;07;0;8521TU190;TU;3;M;0
38824;38824;448201;385643;370464;NULL;S15511000033191;2015-10-14;0;2016-09-30;NULL;V;50;2520115973;05;50;4468TU148;TU;3;M;0
38825;38825;440958;345518;186738;NULL;S16511000024592;2016-07-29;0;2016-09-30;NULL;V;100;555061939;14;0;4344TU121;TU;3;M;0
38826;38826;494182;423485;325413;NULL;S16511000024593;2016-08-30;0;2016-09-30;NULL;V;100;7320116749;05;0;NULL;RS;3;M;0
38827;38827;535806;459891;437370;NULL;S16511000024595;2016-06-05;0;2016-09-30;NULL;V;100;2520117239;05;0;4977TU155;TU;3;M;0
38828;38828;658100;562252;62781;NULL;S16511000024599;2016-09-05;0;2016-09-30;NULL;V;100;10/100884578;11;0;2628TU188;TU;3;M;0
38829;38829;584917;502780;477524;NULL;S16511000024601;2016-08-22;0;2016-09-30;NULL;V;100;100961765;11;0;6008TU137;TU;3;M;0
38830;38830;584206;502202;36330;NULL;S16511000024602;2016-06-21;0;2016-09-30;LE KRAM LE KRAM EL KRAM TUNIS;V;100;2520113322;05;0;2857TU152;TU;3;M;0
38831;38831;649752;555591;188974;NULL;S16511000024605;2016-09-22;0;2016-09-30;NULL;V;100;2520113242;05;0;1807TU152;TU;3;M;0
38832;38832;255374;154267;218651;NULL;S16511000024608;2016-09-06;0;2016-09-30;RADES RADES RADES BEN AROUS;V;100;100941798;11;0;8390TU153;TU;3;M;0
38833;38833;459813;395386;379389;NULL;S16511000024609;2016-08-20;0;2016-09-30;MAHDIA MAHDIA MAHDIA MAHDIA;V;100;20135.67752/4;01;0;1603TU165;TU;3;M;0
38834;38834;438303;377213;362717;NULL;S16511000024610;2016-09-07;0;2016-09-30;NULL;V;100;10/100861935;11;0;2198TU142;TU;3;M;0
38835;38835;486443;417010;399845;NULL;S16511000024613;2016-07-10;0;2016-09-30;TUNIS TUNIS;V;100;2520154660;05;0;946TU152;TU;3;M;0
38836;38836;483916;414910;397841;NULL;S16511000024616;2016-02-26;0;2016-09-30;NULL;V;100;262012002;05;0;6152TU172;TU;3;M;0
38837;38837;453438;390033;374444;NULL;S16511000024618;2016-09-18;0;2016-09-30;SFAX SFAX SFAX VILLE SFAX;V;100;2016301010073;13;0;2645TU188;TU;3;M;0
38838;38838;597842;513182;173286;NULL;S16511000024619;2016-08-23;0;2016-09-30;NULL;V;0;7123515904F943;99;100;NULL;NULL;3;M;0
38839;38839;56982;52974;49868;NULL;S16511000024621;2016-09-15;0;2016-09-30;AEOROPORT SFAX SFAX SFAX SFAX;V;100;2016301010099;13;0;227TU189;TU;3;M;0
38840;38840;589784;506632;481142;NULL;S16511000024623;2016-08-26;0;2016-09-30;TUNIS BAB BHAR BAB BHAR TUNIS;V;0;64118188104;99;100;NULL;NULL;3;M;0
38841;38841;260222;232745;222503;NULL;S16511000024627;2016-09-22;0;2016-09-30;NULL;V;100;15100002760;03;0;9011TU174;TU;3;M;0
38842;38842;419711;361473;121319;NULL;S16511000024630;2016-09-10;0;2016-09-30;NULL;V;0;F94367337378804;99;100;NULL;NULL;3;M;0
38843;38843;628176;538426;510316;NULL;S16511000024631;2016-09-14;0;2016-09-30;SOUSSE SOUSSE;V;75;2403420;07;25;3951TU152;TU;3;M;0
38844;38844;651844;557237;527069;NULL;S16511000024634;2016-09-17;0;2016-09-30;KAIROUAN KAIROUAN;V;100;100705394;11;0;4669TU152;TU;3;M;0
38845;38845;55927;51922;48824;NULL;S16511000024636;2016-09-02;0;2016-09-30;KAIROUAN KAIROUAN;V;100;101014571;11;0;9971TU142;TU;3;M;0
38846;38846;640572;548389;519161;NULL;S16511000024639;2016-09-10;0;2016-09-30;NULL;V;100;10/100877298;11;0;151TU110;TU;3;M;0
38847;38847;255475;229066;218723;NULL;S16511000024648;2016-09-02;0;2016-09-30;NULL;V;100;10/100976707;11;0;8540TU86;TU;3;M;0
38848;38848;35857;31269;28941;NULL;S16511000024651;2016-09-15;0;2016-09-30;NULL;V;100;201101135614;09;0;8021TU155;TU;3;M;0
38849;38849;492639;422160;28887;NULL;S16511000024654;2016-09-08;0;2016-09-30;MORNAG MORNAG MORNAG MANNOUBA;V;100;128003346/4;06;0;3390TU176;TU;3;M;0
38850;38850;640370;548190;470248;NULL;S16511000024655;2016-08-06;0;2016-09-30;TUNIS TUNIS;V;100;580111171;14;0;4219TU174;TU;3;M;0
38851;38851;648285;554331;524464;NULL;S16511000024660;2016-08-15;0;2016-09-30;BARDO LE BARDO LE BARDO TUNIS;V;50;504142966;14;50;5514TU173;TU;3;M;0
38852;38852;446798;384411;55412;NULL;S15511000033192;2015-12-11;0;2016-09-30;TUNIS TUNIS;V;100;013402000023;10;0;NULL;NULL;3;M;0
38853;38853;274650;244880;234333;NULL;S16511000024664;2016-09-16;0;2016-09-30;SIDI ACHOUR - NABEUL NABEUL;V;100;123004234/6;06;0;4056TU153;TU;3;M;0
38854;38854;657923;562089;531603;NULL;S16511000024677;2016-09-16;0;2016-09-30;SFAX SFAX;V;0;135001584/0;06;100;6343TU147;TU;3;M;0
38855;38855;649049;554974;525048;NULL;S16511000024678;2016-08-29;0;2016-09-30;LA MARSA TUNIS;V;100;201201236008;09;0;4422TU130;TU;3;M;0
38856;38856;663041;165924;144453;NULL;S16511000024679;2016-08-30;0;2016-09-30;NULL;V;100;042006336/0;06;0;6663TU170;TU;3;M;0
38857;38857;435991;375242;143935;NULL;S16511000024680;2016-08-19;0;2016-09-30;NULL;V;100;042006336/0;06;0;9172TU163;TU;3;M;0
38858;38858;590258;507050;481505;NULL;S16511000024686;2016-01-05;0;2016-09-30;RTE DE TUNIS - GABES GABES;V;100;580111076;14;0;17-345144;-;3;M;0
38859;38859;436579;375756;361360;NULL;S16511000024701;2016-09-23;0;2016-09-30;BARDO LE BARDO LE BARDO TUNIS;V;100;113000856/9;06;0;5222TU79;TU;3;M;0
38860;38860;596182;511845;486000;NULL;S16551000024702;2016-09-29;0;2016-09-30;NULL;V;100;20155.72615/4;01;0;5909TU147;TU;3;M;0
38861;38861;594561;510477;484714;NULL;S16511000024703;2016-08-15;0;2016-09-30;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;1001130032270;15;0;9318TU190;TU;3;M;0
38862;38862;614735;527006;164278;NULL;S16511000024706;2016-09-25;0;2016-09-30;NULL;V;100;201501120372;09;0;3749TU185;TU;3;M;0
38863;38863;475885;408265;272605;NULL;S16521000024725;2016-09-30;0;2016-10-01;NULL;V;50;504116009;14;50;7702TU166;TU;3;M;0
38864;38864;594266;510194;225680;NULL;S16521000024730;2016-09-29;0;2016-10-01;NULL;V;100;100067180;11;0;1735TU105;TU;3;M;0
38865;38865;520882;447191;425273;NULL;S16511000024741;2016-09-13;0;2016-10-03;NULL;V;100;138001860/3;06;0;3267TU175;TU;3;M;0
38866;38866;57078;53061;49949;NULL;S16511000024743;2016-09-06;0;2016-10-03;MONCEF BEY - TUNIS TUNIS;V;100;116004899/2;06;0;8967TU187;TU;3;M;0
38867;38867;614665;526937;500276;NULL;S16511000024750;2016-09-22;0;2016-10-03;NULL;V;100;119005750/6;06;0;2567TU155;TU;3;M;0
38868;38868;457371;393350;377507;NULL;S16511000024757;2016-09-27;0;2016-10-03;NULL;V;50;1001020061310;15;50;NULL;RS;3;M;0
38869;38869;626980;185689;168212;NULL;S16511000024760;2016-09-11;0;2016-10-03;AV MED V - TUNIS TUNIS;V;100;504140717;14;0;1484TU121;TU;3;M;0
38870;38870;240236;218172;109512;NULL;S16511000024762;2016-08-29;0;2016-10-03;LAC 1 TUNIS;V;100;555260236;14;0;4848TU190;TU;3;M;0
38871;38871;458485;394243;378345;NULL;S16511000024763;2016-08-17;0;2016-10-03;NULL;V;100;504169747;14;0;NULL;RS;3;M;0
38872;38872;599680;514584;488576;NULL;S16511000024765;2016-08-20;0;2016-10-03;TUNIS TUNIS;V;100;224100;14;0;7736TU152;TU;3;M;0
38873;38873;258037;231024;220813;NULL;S16511000024768;2016-09-20;0;2016-10-03;RADES RADES RADES BEN AROUS;V;100;2520151344;05;0;6057TU74;TU;3;M;0
38874;38874;633407;542671;514016;NULL;S16511000024769;2016-09-19;0;2016-10-03;NULL;V;100;1001130026690;03;0;6345TU188;TU;3;M;0
38875;38875;673348;574446;542920;NULL;S16511000024773;2016-03-03;0;2016-10-03;NULL;V;100;2320140131;05;0;1057TU171;TU;3;M;0
38876;38876;442218;380578;365840;NULL;S16511000024775;2016-08-17;0;2016-10-03;NULL;V;50;1001020126130;15;50;9663TU185;TU;3;M;0
38877;38877;411219;354216;341275;NULL;S16511000024786;2016-09-07;0;2016-10-03;TUNIS TUNIS;V;100;504077425;14;0;7998TU155;TU;3;M;0
38878;38878;622041;532909;505736;NULL;S16511000024798;2016-09-19;0;2016-10-03;NULL;V;100;5100000015;06;0;8188TU166;TU;3;M;0
38879;38879;431046;371073;357055;NULL;S16511000024803;2016-09-24;0;2016-10-03;GAMMART GAMMART LA MARSA TUNIS;V;100;0249/504144289;14;0;1236TU166;TU;3;M;0
38880;38880;274779;245001;234449;NULL;S16511000024806;2016-09-20;0;2016-10-03;GEANT - ARIANA ARIANA;V;100;20160501123864;09;0;7479TU172;TU;3;M;0
38881;38881;433640;373288;359057;NULL;S16511000024817;2016-09-08;0;2016-10-03;JERBA BIR JEDID KONDAR SOUSSE;V;100;41/615818;02;0;9687TU65;TU;3;M;0
38882;38882;35737;31052;28722;NULL;S16511000024819;2016-09-06;0;2016-10-03;MSAKEN MSAKEN MSAKEN SOUSSE;V;100;251967;10;0;8330TU172;TU;3;M;0
38883;38883;450536;387593;372228;NULL;S16511000024821;2016-09-09;0;2016-10-03;NULL;V;100;2520163009;05;0;3903TU147;TU;3;M;0
38884;38884;668201;570408;539303;NULL;S16511000024827;2016-08-29;0;2016-10-03;TUNIS TUNIS TUNIS;V;100;201650076;02;0;7983TU152;TU;3;M;0
38885;38885;474506;407141;390591;NULL;S16511000024829;2016-09-21;0;2016-10-03;NULL;V;100;201201124098;09;0;9604TU103;TU;3;M;0
38886;38886;475022;407571;390981;NULL;S16511000024830;2016-08-30;0;2016-10-03;NULL;V;100;T2996502;02;0;1972TU175;TU;3;M;0
38887;38887;484622;415501;398396;NULL;S16511000024831;2016-09-17;0;2016-10-03;SFAX SFAX;V;100;0101150002200;04;0;5947TU156;TU;3;M;0
38888;38888;440008;378700;364081;NULL;S16511000024833;2016-09-01;0;2016-10-03;TUNIS TUNIS;V;100;555207620;14;0;8760TU103;TU;3;M;0
38889;38889;660014;562674;169302;NULL;S16511000024835;2016-09-18;0;2016-10-03;NABEUL NABEUL;V;100;555197454;14;0;8605TU174;TU;3;M;0
38890;38890;488692;418984;401679;NULL;S16511000024840;2016-09-22;0;2016-10-03;TOZEUR TOZEUR TOZEUR TOZEUR;V;100;100901250;11;0;279TU123;TU;3;M;0
38891;38891;666821;569208;538240;NULL;S16531000024852;2016-06-25;0;2016-10-03;M'SAKEN SOUSSE;V;100;20135.20141/8;01;0;4548TU164;TU;3;M;0
38893;38893;595260;511023;485234;NULL;S16511000024858;2016-08-20;0;2016-10-03;TUNIS TUNIS;V;100;201101122855;09;0;6959TU162;TU;3;M;0
38894;38894;534000;458464;436017;NULL;S16511000024863;2016-09-01;0;2016-10-03;NULL;V;100;687341;02;0;7862TU171;TU;3;M;0
38895;38895;672392;573640;542213;NULL;S16511000024864;2016-08-29;0;2016-10-03;MAHARES MAHRAS MAHRAS SFAX;V;100;1184836;07;0;7585TU122;TU;3;M;0
38896;38896;416890;359055;345873;NULL;S16511000024865;2016-09-06;0;2016-10-03;BEJA BEJA BEJA BEJA;V;100;720303;02;0;9797TU136;TU;3;M;0
38897;38897;413127;355867;342810;NULL;S16511000024869;2016-09-16;0;2016-10-03;SOUSSE SOUSSE;V;100;099003136/3;06;0;9989TU168;TU;3;M;0
38898;38898;39053;35336;32918;NULL;S16511000024871;2016-09-26;0;2016-10-03;NULL;V;100;10/100184762;11;0;8715TU106;TU;3;M;0
38899;38899;429954;370120;356175;NULL;S16511000024873;2016-09-21;0;2016-10-03;NULL;V;100;569520;02;0;5516TU159;TU;3;M;0
38900;38900;615813;527894;501148;NULL;S16531000024874;2016-09-27;0;2016-10-03;OUERDANIE MONASTIR;V;100;20155.60753/9;01;0;3816TU183;TU;3;M;0
38902;38902;258619;231483;192545;NULL;S16511000024878;2016-09-10;0;2016-10-03;SFAX SFAX;V;100;1200768;07;0;9297TU106;TU;3;M;0
38903;38903;436028;375278;360913;NULL;S16531000024879;2016-09-11;0;2016-10-03;SOUSSE SOUSSE;V;100;504119228;14;0;8946TU130;TU;3;M;0
38904;38904;583157;501234;476130;NULL;S16511000024883;2016-08-29;0;2016-10-03;SFAX SFAX;V;100;843750;99;0;8975TU153;TU;3;M;0
38905;38905;532696;457394;434987;NULL;S16511000024887;2016-06-23;0;2016-10-03;NULL;V;100;CH5617318865;99;0;NULL;NULL;3;M;0
38906;38906;575724;495352;470506;NULL;S16511000024894;2016-09-05;0;2016-10-03;RTE SALTNIA - SFAX SFAX;V;100;1217070;99;0;1525TU190;TU;3;M;0
38908;38908;460777;396168;380139;NULL;S16511000024906;2016-09-15;0;2016-10-03;TUNIS TUNIS;V;100;400551;02;0;3296TU157;TU;3;M;0
38909;38909;540948;464106;441329;NULL;S16531000024910;2016-08-18;0;2016-10-03;BOUMERDES MAHDIA;V;100;2016515829;01;0;RS155359;RS;3;M;0
38910;38910;652924;558103;502790;NULL;S16511000024914;2016-09-23;0;2016-10-03;TUNIS BAB BHAR BAB BHAR TUNIS;V;100;8354957KAUT0014;99;0;NULL;NULL;3;M;0
38911;38911;49156;45253;42436;NULL;S16531000024916;2016-10-03;0;2016-10-03;MONASTIR MONASTIR;V;100;090902000015;10;0;288TU185;TU;3;M;0
38913;38913;660774;564347;113223;NULL;S16511000024925;2016-09-23;0;2016-10-03;NULL;V;100;669759;02;0;6891TU161;TU;3;M;0
38916;38916;514466;337780;420086;NULL;S16511000024951;2016-09-26;0;2016-10-03;CHOTRANA TUNIS;V;100;555142354;14;0;6036TU180;TU;3;M;0
38918;38918;435537;374860;360536;NULL;S16511000024962;2016-09-30;0;2016-10-03;SIDI HASSINE  TUNIS;V;100;201650000049320;01;0;6968TU145;TU;3;M;0
38919;38919;236234;214622;149345;NULL;S16511000024968;2016-07-13;0;2016-10-04;NULL;V;100;039200731/1;06;0;1051TU115;TU;3;M;0
38920;38920;269358;240266;229930;NULL;S16511000024972;2016-09-06;0;2016-10-04;NULL;V;100;10010002121;08;0;9484TU174;TU;3;M;0
38921;38921;487925;418293;401050;NULL;S16511000024973;2016-09-03;0;2016-10-04;RADES RADES RADES BEN AROUS;V;100;10050000033;08;0;5134TU171;TU;3;M;0
38922;38922;598613;513742;487784;NULL;S16541000024976;2016-08-06;0;2016-10-04;BIZERTE BIZERTE BIZERTE;V;100;2014580704/3;01;0;9557TU143;TU;3;M;0
38923;38923;494294;423595;406070;NULL;S16511000024978;2016-09-18;0;2016-10-04;HAMMAMET HAMMAMET;V;100;051006407/2;06;0;5405TU121;TU;3;M;0
38924;38924;37440;33776;31387;NULL;S16511000024979;2016-09-10;0;2016-10-04;TUNIS TUNIS;V;100;1000500738;08;0;4747TU181;TU;3;M;0
38925;38925;614701;526972;500310;NULL;S16511000024980;2016-08-25;0;2016-10-04;SFAX SFAX;V;100;555087271;14;0;7639TU107;TU;3;M;0
38926;38926;417798;359824;231691;NULL;S16511000024985;2016-09-10;0;2016-10-04;NULL;V;100;10010000413;08;0;3293TU157;TU;3;M;0
38927;38927;491852;421559;404134;NULL;S16511000024994;2016-09-12;0;2016-10-04;NULL;V;100;1001003472;08;0;462TU102;TU;3;M;0
38928;38928;665014;567776;536951;NULL;S16511000024997;2016-09-20;0;2016-10-04;BEJA BEJA BEJA BEJA;V;100;10050000913;08;0;1991TU187;TU;3;M;0
38929;38929;449419;386644;227944;NULL;S16511000024998;2016-09-19;0;2016-10-04;NULL;V;100;100100005441;08;0;7075TU146;TU;3;M;0
